서울특별시 강남구 개포동 1282 개포 래미안 포레스트
서울특별시 강남구 신사동 591-11 화이트빌
서울특별시 강남구 신사동 547-8 유로미아파트
서울특별시 강남구 신사동 626-1 진흥아마란스
서울특별시 강남구 신사동 555-11 청림쉐르빌
서울특별시 강남구 압구정동 446 현대빌라트
서울특별시 강남구 역삼동 682-1
서울특별시 강남구 역삼동 783-28 갤러리아트
서울특별시 강남구 역삼동 783-30 공간쉐르빌아파트
서울특별시 강남구 역삼동 745-34
서울특별시 강남구 역삼동 633-22 로얄팰리스 아파트
서울특별시 강남구 역삼동 732-25 역삼동 명인갤러리 2차 아파트
서울특별시 강남구 역삼동 789-28 블루밍코트
서울특별시 강남구 역삼동 761 상지리츠빌
서울특별시 강남구 역삼동 826-37 쌍용플래티넘밸류
서울특별시 강남구 역삼동 664-21 역삼동프라임아파트
서울특별시 강남구 역삼동 656-31 역삼 엔스위트
서울특별시 강남구 역삼동 664-5 역삼예명아파트
서울특별시 강남구 역삼동 777-49 역삼이안애
서울특별시 강남구 역삼동 777-2 역삼이안애
서울특별시 강남구 역삼동 828-11 예지인 아파트
서울특별시 강남구 역삼동 728-52 세연예지향 아파트
서울특별시 강남구 역삼동 747-1 조이너스
서울특별시 강남구 역삼동 741-22 포스틸 빌라트
서울특별시 강남구 역삼동 727-11 역삼프리마빌
서울특별시 강남구 역삼동 729-35 플래티늄아파트
서울특별시 강남구 역삼동 628-1 한양럭스아파트
서울특별시 강남구 일원동 679 호정빌라트
서울특별시 강남구 자곡동 335 LH 수서 1단지 아파트
서울특별시 강남구 청담동 114-10
서울특별시 강남구 청담동 28-13 골든아트빌
서울특별시 강남구 청담동 128-1 구산아파트
서울특별시 강남구 청담동 59-2 대우멤버스카운티2
서울특별시 강남구 청담동 54-4 더 갤러리파크
서울특별시 강남구 청담동 69-18 청담 동양파라곤
서울특별시 강남구 청담동 130-7 마크힐스2단지
서울특별시 강남구 청담동 105-6 목화아파트
서울특별시 강남구 청담동 114 상지리츠빌4차
서울특별시 강남구 청담동 127-37 상지리츠빌5차
서울특별시 강남구 청담동 106-1 상지리츠빌6차
서울특별시 강남구 청담동 128 상지 카일룸
서울특별시 강남구 청담동 104-13 시티아파트
서울특별시 강남구 청담동 105 씨티3차아파트
서울특별시 강남구 청담동 90-13 에비뉴나인티
서울특별시 강남구 청담동 104-2 엘지빌라
서울특별시 강남구 청담동 102-7 연세리버빌
서울특별시 강남구 청담동 102 연세리버테라스
서울특별시 강남구 청담동 121-14 청담8차 상지리츠빌
서울특별시 강남구 청담동 46-5 청담그랑빌
서울특별시 강남구 청담동 59-13 대우로얄카운티5
서울특별시 강남구 청담동 110-3 청담대우맴버스카운티7차
서울특별시 강남구 청담동 121 청담 현대빌라트
서울특별시 강남구 청담동 109-16 청담범신칼릭스빌2차
서울특별시 강남구 청담동 122-35 청담신원아침도시마인
서울특별시 강남구 청담동 102-1 청담파라곤2차 1단지
서울특별시 강남구 청담동 102-13 청담파라곤2차 2단지
서울특별시 강남구 청담동 113-6 청담힐
서울특별시 강남구 청담동 35-48 한신오페라하우스2차
서울특별시 강남구 청담동 43-1
서울특별시 강남구 청담동 106 현대한강아파트
서울특별시 강남구 청담동 101 효성빌라 청담101
